framework_code,framework_name,framework_publisher,jurisdiction_code,jurisdiction_scope,country_code,effective_from,is_mandatory,source_url,control_id,control_name,control_description,control_category,obligation_family,mandatory_records,source_section,retrieved_date,status,notes,industry_scope
APRA_CPS_220,APRA Prudential Standard CPS 220 — Risk Management,Australian Prudential Regulation Authority,AU,national,AU,2015-01-01,true,https://www.apra.gov.au/sites/default/files/cps_220_risk_management_-_january_2015.pdf,CPS220.NOTIFY_APRA,Notify APRA of material AI risk events,"APRA must be notified of any material breach of the Risk Management Framework involving AI, including significant AI failures, mis-decisions affecting customers, or AI-driven control breakdowns.",Reporting,incident,APRA notification|incident records|RMF breach log,CPS 220 paragraph 79,2026-04-26,complete,CPS 220 is non-AI-specific but applies to AI as a material risk,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.ROLES,Clear information security roles for AI assets,"The Board, senior management, governing bodies, and individuals must have clear information security roles and responsibilities. AI systems are information assets; their security ownership must be assigned by name.",Governance,accountability,roles register|RACI for AI assets|Board attestation,CPS 234 paragraphs 13-15,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.CAPABILITY,Information security capability commensurate with AI exposure,"Maintain information security capability commensurate with vulnerabilities and threats. AI introduces new attack surfaces (prompt injection, model extraction, training-data poisoning) that capability must cover.",Capability,capability,capability assessment|skills register|training plan,CPS 234 paragraphs 16-19,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.POLICY_FRAMEWORK,Information security policy framework includes AI,"Information security policy framework must address AI-specific risks: AI model integrity, training-data sensitivity, AI output validation, AI supplier security.",Policy,policy,IS policy framework|AI security addendum|review schedule,CPS 234 paragraphs 20-22,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.ASSET_IDENTIFICATION,AI assets in the information asset register,"Information assets must be identified including AI models, training data, fine-tuning data, prompts, prompt logs, RAG corpora, embeddings stores, and AI inference endpoints.",Inventory,asset_management,information asset register|AI asset classification|criticality rating,CPS 234 paragraphs 23-25,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.IS_CONTROLS_DESIGN,Information security controls cover AI,"Implement information security controls relative to vulnerabilities and threats — AI-specific controls include adversarial test gates, output validation, model artifact integrity, fine-tuning data lineage.",Security,security,control matrix|AI control evidence|control test results,CPS 234 paragraphs 26-28,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.IS_CONTROLS_IMPLEMENTATION,Effective implementation evidenced,"Information security controls must be effectively implemented; evidence (logs, metrics, attestations) maintained. Periodic re-validation required for AI controls because models and data drift.",Security,monitoring,control implementation logs|drift records|re-validation reports,CPS 234 paragraphs 29-31,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.INCIDENT_MGMT,AI security incident management,"Incident management capability must cover AI incidents — model exfiltration, prompt-injection at scale, data leakage via inference, biased decision incidents — including triage, containment, and lessons learned.",Incident,incident,AI incident playbooks|incident records|post-incident reviews,CPS 234 paragraphs 32-34,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.TESTING,Test of AI security controls,Systematic testing program covering all material AI security controls; includes red-team / adversarial testing of AI systems with severity-rated findings.,Testing,testing_monitoring,AI red-team reports|finding remediation|test cadence,CPS 234 paragraphs 35-38,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.INTERNAL_AUDIT,Internal audit of AI security,Internal audit independently reviews the design and operating effectiveness of AI security controls; findings reported to the Board Audit Committee.,Assurance,audit,IA scope|AI audit reports|BAC minutes,CPS 234 paragraphs 39-41,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.THIRD_PARTY,AI third-party security obligations,"Where information assets are managed by third parties (AI vendors, foundation model providers, MLOps platforms), assess the design and operating effectiveness of their controls; contracts must support CPS 234 obligations.",Supply chain,supply_chain,vendor DD|TPA register|right-to-audit clauses,CPS 234 paragraphs 42-45,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPS_234,APRA Prudential Standard CPS 234 — Information Security,Australian Prudential Regulation Authority,AU,national,AU,2019-07-01,true,https://www.apra.gov.au/sites/default/files/cps_234_july_2019_for_public_release.pdf,CPS234.NOTIFY_APRA_24H,Notify APRA within 24 hours of material AI security incident,Material AI security incidents must be notified to APRA as soon as possible and not later than 72 hours; incidents that affect customers or services within 24 hours.,Reporting,incident,APRA notification log|trigger criteria|incident comms,CPS 234 paragraph 46,2026-04-26,complete,CPS 234 explicitly applies to AI systems as information assets — most cited finance gov framework,finance
APRA_CPG_235,APRA Prudential Practice Guide CPG 235 — Managing Data Risk,Australian Prudential Regulation Authority,AU,national,AU,2013-09-01,false,https://www.apra.gov.au/sites/default/files/cpg_235_managing_data_risk.pdf,CPG235.DATA_GOVERNANCE,Data governance for AI training and inference,"Establish data governance arrangements including data ownership, data quality KPIs, and data lifecycle management for AI training data, fine-tuning data, prompts, and outputs.",Data,data_governance,data governance framework|data owner register|quality KPIs,CPG 235 §15-22,2026-04-26,complete,CPG 235 is APRA guidance (not a standard) but treated as authoritative; applies to AI data,finance
APRA_CPG_235,APRA Prudential Practice Guide CPG 235 — Managing Data Risk,Australian Prudential Regulation Authority,AU,national,AU,2013-09-01,false,https://www.apra.gov.au/sites/default/files/cpg_235_managing_data_risk.pdf,CPG235.DATA_QUALITY,Data quality for AI inputs,"AI inputs must meet documented data quality criteria — accuracy, completeness, currency, consistency. Quality issues that materially affect AI outputs require remediation before continued use.",Data,data_quality,DQ rules|DQ dashboard|remediation log,CPG 235 §23-30,2026-04-26,complete,CPG 235 is APRA guidance (not a standard) but treated as authoritative; applies to AI data,finance
APRA_CPG_235,APRA Prudential Practice Guide CPG 235 — Managing Data Risk,Australian Prudential Regulation Authority,AU,national,AU,2013-09-01,false,https://www.apra.gov.au/sites/default/files/cpg_235_managing_data_risk.pdf,CPG235.LIFECYCLE,Data lifecycle for AI artefacts,"Manage data through full lifecycle — capture, storage, use, archival, disposal — for AI training data, model artifacts, prompts, and outputs.",Data,retention,lifecycle policy|retention schedule|disposal records,CPG 235 §31-37,2026-04-26,complete,CPG 235 is APRA guidance (not a standard) but treated as authoritative; applies to AI data,finance
APRA_CPG_235,APRA Prudential Practice Guide CPG 235 — Managing Data Risk,Australian Prudential Regulation Authority,AU,national,AU,2013-09-01,false,https://www.apra.gov.au/sites/default/files/cpg_235_managing_data_risk.pdf,CPG235.DATA_RISK_REGISTER,AI data risks in the data risk register,"AI-specific data risks (training-data leakage, inference-time PII exposure, fine-tuning data drift) must be in the data risk register with controls and treatment plans.",Risk,risk_management,data risk register|AI data risk entries|treatment plans,CPG 235 §38-44,2026-04-26,complete,CPG 235 is APRA guidance (not a standard) but treated as authoritative; applies to AI data,finance
APRA_CPG_235,APRA Prudential Practice Guide CPG 235 — Managing Data Risk,Australian Prudential Regulation Authority,AU,national,AU,2013-09-01,false,https://www.apra.gov.au/sites/default/files/cpg_235_managing_data_risk.pdf,CPG235.METADATA,Metadata standards for AI data,"Maintain metadata standards covering data lineage, transformations, sensitivity classification, access controls — applied to AI training data and model artifacts.",Data,metadata,metadata catalogue|lineage diagrams|sensitivity tags,CPG 235 §45-49,2026-04-26,complete,CPG 235 is APRA guidance (not a standard) but treated as authoritative; applies to AI data,finance
APRA_CPG_235,APRA Prudential Practice Guide CPG 235 — Managing Data Risk,Australian Prudential Regulation Authority,AU,national,AU,2013-09-01,false,https://www.apra.gov.au/sites/default/files/cpg_235_managing_data_risk.pdf,CPG235.ACCESS_CONTROLS,Access controls on AI data,"Least-privilege access controls on training data, fine-tuning corpora, prompts, and outputs; access reviewed periodically; segregation of duties for AI deployment.",Security,access_control,RBAC matrix|access reviews|SOD attestations,CPG 235 §50-54,2026-04-26,complete,CPG 235 is APRA guidance (not a standard) but treated as authoritative; applies to AI data,finance
